MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err
58937.20000000484	5.653374305379236e-16	2.174294128529775e-16	3.1432701166861744e-16	7.601727575088568e-17
58937.250000004846	5.648335809775803e-16	2.2340493879252383e-16	3.1225668435615103e-16	7.88043133163406e-17
58937.30000000485	5.643167905513562e-16	2.2875093482141836e-16	3.101939759758511e-16	8.134846024709693e-17
58937.35000000485	5.637871410004351e-16	2.334704542602458e-16	3.0814019241151996e-16	8.365061521652569e-17
58937.400000004855	5.632447117490895e-16	2.3756694030991425e-16	3.0609663973784663e-16	8.57118686122876e-17
58937.45000000486	5.626895799129299e-16	2.410442251228681e-16	3.0406462425689215e-16	8.753349182638195e-17
58937.50000000486	5.6212182030698455e-16	2.439065311272052e-16	3.0204545253631263e-16	8.911693067211037e-17
58937.55000000486	5.615415054536211e-16	2.461584741685688e-16	3.00040431446218e-16	9.046380181114577e-17
58937.600000004866	5.609487055902317e-16	2.4780506818542446e-16	2.9805086819659176e-16	9.157589147664882e-17
58937.65000000487	5.603434886768097e-16	2.4885173123631886e-16	2.9607807037504673e-16	9.24551560391422e-17
58937.70000000487	5.597259204032825e-16	2.4930429277025383e-16	2.9412334598372126e-16	9.31037241390252e-17
58937.750000004875	5.590960641966974e-16	2.491690020857961e-16	2.9218800347709124e-16	9.352390023550813e-17
58937.80000000488	5.584539812282275e-16	2.48452537966365e-16	2.9027335179925887e-16	9.371816951824269e-17
58937.85000000488	5.577997304199839e-16	2.47162019514534e-16	2.883807004213534e-16	9.368920420604198e-17
58937.90000000488	5.571333684516553e-16	2.4530501824041804e-16	2.8651135937887587e-16	9.343987133138294e-17
58937.95000000489	5.564549497669911e-16	2.428895714907073e-16	2.8466663930945494e-16	9.297324218217993e-17
58938.00000000489	5.55764526580058e-16	2.3992419733854798e-16	2.8284785148998637e-16	9.2292603652011e-17
58938.05000000489	5.550621488813637e-16	2.364179110934087e-16	2.8105630787429493e-16	9.140147184883314e-17
58938.100000004895	5.543478644438115e-16	2.3238024363750493e-16	2.792933211306478e-16	9.030360842844884e-17
58938.1500000049	5.536217188284138e-16	2.27821261853696e-16	2.7756020467902446e-16	8.900304027346943e-17
58938.2000000049	5.528837553899065e-16	2.2275159148922476e-16	2.75858272729003e-16	8.75040833414852e-17
58938.250000004904	5.521340152821491e-16	2.1718244290341005e-16	2.741888403169559e-16	8.581137177555392e-17
58938.30000000491	5.513725374633466e-16	2.111256402931844e-16	2.725532233438242e-16	8.392989374011434e-17
58938.35000000491	5.505993587011036e-16	2.045936551942859e-16	2.709527386126304e-16	8.186503595469678e-17
58938.40000000491	5.498145135773288e-16	1.97599645350588e-16	2.693887038661225e-16	7.962263961066419e-17
58938.450000004916	5.490180344929165e-16	1.9015750047894896e-16	2.6786243782411823e-16	7.720907136086349e-17
58938.50000000492	5.48209951672298e-16	1.8228189711044185e-16	2.6637526022156023e-16	7.463131451401863e-17
58938.55000000492	5.47390293167796e-16	1.739883656996086e-16	2.649284918458981e-16	7.189708765088688e-17
58938.600000004924	5.465590848638275e-16	1.652933747934586e-16	2.6352345457476927e-16	6.901500093786242e-17
58938.65000000493	5.457163504809043e-16	1.5621443965617815e-16	2.621614714137923e-16	6.599476494510043e-17
58938.70000000493	5.448621115794811e-16	1.4677026711623642e-16	2.6084386653424804e-16	6.284747357929727e-17
58938.75000000493	5.439963875636408e-16	1.3698095599289875e-16	2.595719653108164e-16	5.958599303015557e-17
58938.800000004936	5.431191956845811e-16	1.2686828613370343e-16	2.583470943594447e-16	5.622550432287439e-17
58938.85000000494	5.422305510439562e-16	1.1645615482958573e-16	2.5717058157489753e-16	5.278427102837118e-17
58938.90000000494	5.413304665970299e-16	1.0577127019919462e-16	2.560437561688492e-16	4.928473999255973e-17
58938.950000004945	5.404189531556622e-16	9.484431740401607e-17	2.5496794870756446e-16	4.575513653454265e-17
58939.00000000495	5.394960193911426e-16	8.37120510009012e-17	2.53944491149972e-16	4.223178951040704e-17
58939.05000000495	5.385616718368162e-16	7.242134103372532e-17	2.5297471688530833e-16	3.876250679141182e-17
58939.10000000495	5.376159148905799e-16	6.103772864861225e-17	2.520599607712843e-16	3.541136433199787e-17
58939.15000000496	5.366587508171848e-16	4.966561405094636e-17	2.5120155917189714e-16	3.226508734714503e-17
58939.20000000496	5.356901797503624e-16	3.850288736176222e-17	2.504008499955225e-16	2.944029361042599e-17
58939.25000000496	5.347101996948196e-16	2.8015252844491325e-17	2.496591727329876e-16	2.708825792661243e-17
58939.300000004965	5.337188065280217e-16	1.956600689785199e-17	2.48977868495533e-16	2.5388816052414196e-17
58939.35000000497	5.327159945080193e-16	1.6799044392658552e-17	2.483582800528854e-16	2.45210405597035e-17
58939.40000000497	5.317018630830278e-16	2.1732262018759497e-17	2.4780149097421317e-16	2.459722188584969e-17
58939.450000004974	5.306767490210527e-16	3.0185078063309723e-17	2.4730665835809566e-16	2.5546474123697343e-17
58939.50000000498	5.296410194062088e-16	3.9407563549776246e-17	2.468720767837179e-16	2.7182600561376416e-17
58939.55000000498	5.285950392773858e-16	4.850476310741968e-17	2.464960384093718e-16	2.930096593884435e-17
58939.60000000498	5.275391716633579e-16	5.715452057851057e-17	2.4617683700076333e-16	3.1721325822243024e-17
58939.650000004985	5.264737776178076e-16	6.521274548673396e-17	2.4591276788260896e-16	3.430224771583515e-17
58939.70000000499	5.25399216254076e-16	7.26019156338614e-17	2.457021278906253e-16	3.6938620241019314e-17
58939.75000000499	5.243158447798607e-16	7.927401155552557e-17	2.4554321532329364e-16	3.955371570066488e-17
58939.800000004994	5.232240185317089e-16	8.519615043193358e-17	2.4543432989388656e-16	4.209137288950888e-17
58939.850000005	5.221240910093672e-16	9.034432017967949e-17	2.4537377268206485e-16	4.450991351492871e-17
58939.900000005	5.210164139099796e-16	9.470041198220324e-17	2.453598460862588e-16	4.677781001087351e-17
58939.950000005	5.199013371621558e-16	9.825075855271856e-17	2.453908537753585e-16	4.887070547427135e-17
58940.000000005006	5.187792089598736e-16	1.0098544204568932e-16	2.4546510064060955e-16	5.076938342045958e-17
58940.05000000501	5.17650375796263e-16	1.0289805265179775e-16	2.455808927479572e-16	5.245838077054464e-17
58940.10000000501	5.165151824972185e-16	1.0398576420321594e-16	2.4573653728988597e-16	5.3925031644432366e-17
58940.150000005015	5.153739722549061e-16	1.0424968941022901e-16	2.4593034253744616e-16	5.5158800146801406e-17
58940.20000000502	5.142270866611238e-16	1.0369554166239779e-16	2.461606177925792e-16	5.615080864216528e-17
58940.25000000502	5.130748657405253e-16	1.0233469047989431e-16	2.4642567333986405e-16	5.689349988016591e-17
58940.30000000502	5.119176479837173e-16	1.0018577322253572e-16	2.467238203990853e-16	5.738039211916412e-17
58940.350000005026	5.10755770380228e-16	9.72771377653735e-17	2.470533710771479e-16	5.760589996637597e-17
58940.40000000503	5.095895684513498e-16	9.365056984246345e-17	2.4741263832006566e-16	5.756520259502594e-17
58940.45000000503	5.084193762828662e-16	8.936705117808902e-17	2.477999358656611e-16	5.725414700108545e-17
58940.500000005035	5.072455265576458e-16	8.451576627878568e-17	2.482135781952364e-16	5.666917809591999e-17
58940.55000000504	5.060683505881208e-16	7.922828847674405e-17	2.4865188048616064e-16	5.5807290433309e-17
58940.60000000504	5.048881783486548e-16	7.370074769493396e-17	2.4911315856389607e-16	5.4665998744929296e-17
58940.650000005044	5.037053385077952e-16	6.822704831657417e-17	2.495957288544919e-16	5.3243326623608564e-17
58940.70000000505	5.025201584604103e-16	6.324280937181895e-17	2.500979083364613e-16	5.153781509274972e-17
58940.75000000505	5.013329643597126e-16	5.936443477057337e-17	2.506180144934616e-16	4.95485560225436e-17
58940.80000000505	5.001440811491809e-16	5.737081251152433e-17	2.511543652662462e-16	4.727526039668225e-17
58940.850000005055	4.989538325580468e-16	5.80445551434689e-17	2.5170527900527023e-16	4.471838021998159e-17
58940.90000000506	4.977624929466922e-16	6.17966045619813e-17	2.522690744227169e-16	4.1879319370864466e-17
58940.95000000506	4.965701922690714e-16	6.835024686206566e-17	2.5284407054499135e-16	3.876080183899902e-17
58941.000000005064	4.953770328828793e-16	7.71492635623409e-17	2.5342858666493356e-16	3.536753682816531e-17
58941.05000000507	4.941831160527324e-16	8.764606082661884e-17	2.540209422940881e-16	3.170748414060204e-17
58941.10000000507	4.929885419617685e-16	9.940703307898663e-17	2.5461945711530955e-16	2.779443573391164e-17
58941.15000000507	4.917934097231477e-16	1.1211892654890273e-16	2.552224509348078e-16	2.3653781186153795e-17
58941.200000005076	4.905978173914623e-16	1.2556182215358384e-16	2.558282436344732e-16	1.9336974810382385e-17
58941.25000000508	4.894018619740532e-16	1.395808092088057e-16	2.564351551243708e-16	1.496363012056794e-17
58941.30000000508	4.882056394422227e-16	1.5406468860766573e-16	2.5704150529510207e-16	1.0866117715035208e-17
58941.350000005084	4.870092447423526e-16	1.6893155314158736e-16	2.576456139698512e-16	8.090150051230455e-18
58941.40000000509	4.858127718069508e-16	1.8411934920205434e-16	2.582458610284706e-16	8.676286901212253e-18
58941.45000000509	4.846163135655906e-16	1.9957972616054195e-16	2.5884152653292053e-16	1.2390182958955419e-17
58941.50000000509	4.834199619557408e-16	2.152739919463943e-16	2.594325834496812e-16	1.741514625660536e-17
58941.550000005096	4.822238079335697e-16	2.3117041292546857e-16	2.6001902239133605e-16	2.2965564050664758e-17
58941.6000000051	4.81027941484572e-16	2.4724237887494814e-16	2.606008337878449e-16	2.878392233244945e-17
58941.6500000051	4.798324516341827e-16	2.634671324050902e-16	2.6117800788611453e-16	3.477029027983734e-17
58941.700000005105	4.786374264582615e-16	2.7982487269629294e-16	2.6175053474988767e-16	4.0877626791835954e-17
58941.75000000511	4.774429530935071e-16	2.9629811174000174e-16	2.623184042587531e-16	4.7079930550488025e-17
58941.80000000511	4.762491177477811e-16	3.1287120384796136e-16	2.6288160610831427e-16	5.3360827685509225e-17
58941.85000000511	4.750560057103489e-16	3.2952999605148666e-16	2.6344012980955505e-16	5.970886644040055e-17
58941.90000000512	4.738637013620237e-16	3.4626156420633502e-16	2.6399396468824207e-16	6.611534852275754e-17
58941.95000000512	4.726722881852552e-16	3.6305401079189025e-16	2.6454309988492574e-16	7.257323665153727e-17
58942.00000000512	4.714818487741022e-16	3.798963077678684e-16	2.6508752435415577e-16	7.907656288306916e-17
58942.050000005125	4.702924648441527e-16	3.967781727930591e-16	2.6562722686437e-16	8.562008818808922e-17
58942.10000000513	4.691042172423314e-16	4.136899704701448e-16	2.661621959970165e-16	9.219909621485935e-17
58942.15000000513	4.679171859566655e-16	4.306226325968044e-16	2.6669242014670422e-16	9.880926259596976e-17
58942.200000005134	4.667314501259223e-16	4.475675930208222e-16	2.6721788752026886e-16	1.0544656875327065e-16
58942.25000000514	4.655470880492193e-16	4.645167338434303e-16	2.677385861366057e-16	1.1210724296355115e-16
58942.30000000514	4.64364177195511e-16	4.814623405337537e-16	2.6825450382620293e-16	1.1878771871881825e-16
58942.35000000514	4.631827942130347e-16	4.98397064112745e-16	2.687656282305072e-16	1.2548460440282125e-16
58942.400000005146	4.620030149386397e-16	5.153138889990821e-16	2.692719468017373e-16	1.321946605844998e-16
58942.45000000515	4.608249144070836e-16	5.322061054321566e-16	2.6977344680226827e-16	1.3891478257235484e-16
58942.50000000515	4.596485668602167e-16	5.490672856277736e-16	2.702701153041275e-16	1.4564198668951415e-16
58942.550000005154	4.584740457561095e-16	5.658912630033641e-16	2.7076193918862183e-16	1.5237339923968223e-16
58942.60000000516	4.57301423778098e-16	5.826721139480102e-16	2.712489051459082e-16	1.591062474593295e-16
58942.65000000516	4.561307728437807e-16	5.994041417183197e-16	2.717309996743594e-16	1.658378519660393e-16
58942.70000000516	4.549621641138783e-16	6.160818621235353e-16	2.722082090802467e-16	1.72565620353262e-16
58942.750000005166	4.537956680011087e-16	6.326999907266567e-16	2.7268051947718025e-16	1.7928704167971592e-16
58942.80000000517	4.526313541789061e-16	6.492534313392885e-16	2.731479167856052e-16	1.8599968166909115e-16
58942.85000000517	4.514692915901418e-16	6.65737265627262e-16	2.7361038673235374e-16	1.9270117848051552e-16
58942.900000005175	4.503095484557128e-16	6.821467436756683e-16	2.7406791485008553e-16	1.9938923894604366e-16
58942.95000000518	4.49152192283106e-16	6.984772753878106e-16	2.745204864768396e-16	2.060616351947065e-16
58943.00000000518	4.479972898748621e-16	7.147244226126101e-16	2.749680867554936e-16	2.1271620160048854e-16
58943.05000000518	4.468449073369978e-16	7.308838919119113e-16	2.7541070063333416e-16	2.193508320049638e-16
58943.100000005186	4.456951100873291e-16	7.4695152789264315e-16	2.7584831286149753e-16	2.259634771754068e-16
58943.15000000519	4.445479628637591e-16	7.629233070399474e-16	2.76280907994316e-16	2.325521424664619e-16
58943.20000000519	4.4340352973247944e-16	7.78795331996756e-16	2.767084703889075e-16	2.3911488565979494e-16
58943.250000005195	4.4226187409610357e-16	7.945638262426997e-16	2.7713098420484014e-16	2.456498149600357e-16
58943.3000000052	4.411230587017531e-16	8.102251291317678e-16	2.775484334031986e-16	2.5215508712969196e-16
58943.3500000052	4.399871456490532e-16	8.257756912537846e-16	2.779608017462856e-16	2.586289057472835e-16
58943.400000005204	4.3885419639808364e-16	8.412120700885852e-16	2.7836807279721195e-16	2.650695195774859e-16
58943.45000000521	4.377242717772813e-16	8.565309259262547e-16	2.7877022991894385e-16	2.7147522104055077e-16
58943.50000000521	4.3659743199121e-16	8.717290180299425e-16	2.791672562741544e-16	2.7784434477365964e-16
58943.55000000521	4.3547373662836616e-16	8.86803201020094e-16	2.795591348244395e-16	2.841752662745244e-16
58943.600000005215	4.34353244668837e-16	9.017504214618893e-16	2.7994584832979524e-16	2.904664006209979e-16
58943.65000000522	4.332360144919501e-16	9.165677146394429e-16	2.8032737934820756e-16	2.967162012605591e-16
58943.70000000522	4.321221038838452e-16	9.312522015020354e-16	2.807037102346815e-16	3.0292315886372122e-16
58943.750000005224	4.310115700449694e-16	9.458010857694974e-16	2.810748231412415e-16	3.090858002367843e-16
58943.80000000523	4.2990446959755026e-16	9.602116511847442e-16	2.8144070001584887e-16	3.1520268728951908e-16
58943.85000000523	4.2880085859296533e-16	9.74481258903152e-16	2.81801322602047e-16	3.212724160541759e-16
58943.90000000523	4.2770079251909924e-16	9.886073450090344e-16	2.8215667243830855e-16	3.2729361575143244e-16
58943.950000005236	4.266043263075899e-16	1.0025874181506961e-15	2.8250673085754996e-16	3.3326494790145315e-16
58944.00000000524	4.255115143410703e-16	1.016419057286173e-15	2.8285147898642224e-16	3.391851054758524e-16
58944.05000000524	4.2442241046032096e-16	1.030099909532637e-15	2.8319089774460176e-16	3.450528120889454e-16
58944.100000005245	4.233370679713689e-16	1.0436276881127254e-15	2.835249678445479e-16	3.50866821225139e-16
58944.15000000525	4.2225553965254675e-16	1.0570001703921025e-15	2.838536697903828e-16	3.5662591550102e-16
58944.20000000525	4.21177877761473e-16	1.0702151960027749e-15	2.8417698387785455e-16	3.623289059593293e-16
58944.25000000525	4.2010413404199554e-16	1.0832706650469653e-15	2.8449489019306747e-16	3.6797463139378424e-16
58944.300000005256	4.1903435973107533e-16	1.0961645363771954e-15	2.848073686123893e-16	3.7356195770225303e-16
58944.35000000526	4.179686055656243e-16	1.1088948259482389e-15	2.8511439880168583e-16	3.7908977726747393e-16
58944.40000000526	4.169069217892536e-16	1.1214596052369612e-15	2.8541596021538743e-16	3.8455700836329035e-16
58944.450000005265	4.15849358159034e-16	1.1338569997266423e-15	2.8571203209622804e-16	3.899625945852734e-16
58944.50000000527	4.147959639521468e-16	1.1460851874522332e-15	2.8600259347438673e-16	3.95305504304528e-16
58944.55000000527	4.1374678797249564e-16	1.158142397603556e-15	2.862876231669273e-16	4.005847301433803e-16
58944.60000000527	4.127018785572905e-16	1.1700269091835354e-15	2.8656709977712685e-16	4.0579928847209376e-16
58944.65000000528	4.116612835835584e-16	1.1817370497187694e-15	2.8684100169369157e-16	4.1094821892514647e-16
58944.70000000528	4.1062505047461154e-16	1.1932711940200316e-15	2.8710930709029017e-16	4.160305839367505e-16
58944.75000000528	4.0959322620645673e-16	1.2046277629902102e-15	2.8737199392473275e-16	4.210454682941937e-16
58944.800000005285	4.0856585731417426e-16	1.215805222477715e-15	2.876290399383173e-16	4.2599197870841927e-16
58944.85000000529	4.075429898982285e-16	1.2268020821731039e-15	2.8788042265519535e-16	4.3086924340102113e-16
58944.90000000529	4.065246696307353e-16	1.2376168945472672e-15	2.8812611938169986e-16	4.3567641170702116e-16
58944.950000005294	4.055109417617027e-16	1.2482482538291532e-15	2.883661072055052e-16	4.4041265369255378e-16
58945.0000000053	4.045018511251794e-16	1.2586947950216007e-15	2.886003629951236e-16	4.450771597868864e-16
58945.0500000053	4.0349744214540255e-16	1.2689551929534478e-15	2.888288633991579e-16	4.496691404283678e-16
58945.1000000053	4.024977588428661e-16	1.2790281613666973e-15	2.890515848453688e-16	4.541878257234684e-16
