MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58939.900000005	1.8452641860050545e-15	1.3587460080690427e-17	8.647635877304202e-16	3.991770867593344e-17	1.498108015563859e-15	3.008793822589903e-17	4.3073395054016326e-16	9.172241339141968e-18	8.116504091088146e-16	1.7265135995730238e-17	2.6326821701557143e-16	5.861531491775443e-18
58939.950000005	1.8464872250927273e-15	1.3298688264542977e-17	8.650909233770179e-16	3.9627623346246825e-17	1.4980375023827422e-15	3.060001463457902e-17	4.312604778519756e-16	9.321746825597179e-18	8.12989200888568e-16	1.7550887272014724e-17	2.6338913229181895e-16	5.9473075162587215e-18
58940.000000005006	1.847695176161035e-15	1.3027014030717386e-17	8.6541532179158e-16	3.935665705855426e-17	1.4979629918078117e-15	3.1110028627452895e-17	4.3178752199708763e-16	9.46981534164475e-18	8.143277248596414e-16	1.7834067970158572e-17	2.6351020156334293e-16	6.033396630512795e-18
58940.05000000501	1.848887728811003e-15	1.2773153424834835e-17	8.657367580846593e-16	3.9105266575047336e-17	1.4978844679080728e-15	3.1617911641253435e-17	4.3231505251261393e-16	9.616430882126234e-18	8.156659327385336e-16	1.811464753647864e-17	2.636314230217447e-16	6.11977607695762e-18
58940.10000000501	1.8500645725729636e-15	1.2537803324585047e-17	8.660552072415947e-16	3.8873888301491456e-17	1.4978019147280915e-15	3.2123599554038975e-17	4.3284303893481073e-16	9.761578367259409e-18	8.17003776232928e-16	1.8392597087232006e-17	2.6375279485854993e-16	6.206424208597428e-18
58940.150000005015	1.8512253969053345e-15	1.2321628768879183e-17	8.66370644122042e-16	3.866293533850932e-17	1.4977153162877733e-15	3.2627032310888234e-17	4.3337145079887674e-16	9.905243566534194e-18	8.183412070413986e-16	1.8667889269640034e-17	2.6387431526520113e-16	6.293320423990039e-18
58940.20000000502	1.852369891193239e-15	1.2125249095916268e-17	8.666830434594812e-16	3.8472794556359395e-17	1.497624656582329e-15	3.3128153586783934e-17	4.3390025763874655e-16	1.004741303068062e-17	8.196781768531226e-16	1.894049813762597e-17	2.6399598243305833e-16	6.38044510613365e-18
58940.25000000502	1.853497744747237e-15	1.1949223259535775e-17	8.669923798607417e-16	3.830382373587195e-17	1.4975299195822432e-15	3.3626910482383876e-17	4.34429428986947e-16	1.0188074030697908e-17	8.210146373475782e-16	1.9210399040504735e-17	2.641177945533857e-16	6.46777956507332e-18
58940.30000000502	1.854608646802214e-15	1.1794034824826662e-17	8.672986278055038e-16	3.815634882035407e-17	1.4974310892331157e-15	3.4123253249176986e-17	4.3495893437438717e-16	1.0327214503147048e-17	8.223505401942556e-16	1.9477568523077518e-17	2.642397498173533e-16	6.555305984025586e-18
58940.350000005026	1.8557022865158236e-15	1.1660077258642696e-17	8.676017616458162e-16	3.803066132407218e-17	1.497328149455767e-15	3.4617135040770384e-17	4.3548874333018423e-16	1.0464823000954344e-17	8.236858370523627e-16	1.9741984235780572e-17	2.6436184641602804e-16	6.6430073688287366e-18
58940.40000000503	1.8567783560689094e-15	1.1547630917003904e-17	8.67901755605598e-16	3.7927015942749625e-17	1.4972210841458967e-15	3.5108511687532945e-17	4.360188253814747e-16	1.0600888649086822e-17	8.250204795705279e-16	2.000362485379102e-17	2.6448408254037e-16	6.7308675005077505e-18
