MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err
59316.530000013336	7.793934075698889e-17	1.3196674966202662e-16	1.2816936715927363e-16	7.839218658403551e-17	nan	nan	nan	nan	nan	nan
59316.58000001334	7.788748360736834e-17	1.3205593067677234e-16	1.2811810144266367e-16	7.852642173256502e-17	nan	nan	nan	nan	nan	nan
59316.63000001334	7.783576175700768e-17	1.3214493713905224e-16	1.280667815245224e-16	7.866040502969324e-17	nan	nan	nan	nan	nan	nan
59316.680000013344	7.778417510228292e-17	1.3223376921528219e-16	1.2801540767131406e-16	7.879413604788479e-17	nan	nan	nan	nan	nan	nan
59316.73000001335	7.773272353971192e-17	1.3232242707194127e-16	1.2796398014893372e-16	7.892761436190845e-17	nan	nan	nan	nan	nan	nan
59316.78000001335	7.768140696595554e-17	1.3241091087556996e-16	1.2791249922271352e-16	7.906083954882556e-17	nan	nan	nan	nan	nan	nan
59316.83000001335	7.763022527782023e-17	1.3249922079276767e-16	1.2786096515740365e-16	7.919381118797377e-17	nan	nan	nan	nan	nan	nan
59316.880000013356	7.757917837225592e-17	1.3258735699019103e-16	1.2780937821717252e-16	7.932652886095931e-17	nan	nan	nan	nan	nan	nan
59316.93000001336	7.752826614635968e-17	1.3267531963455148e-16	1.2775773866563105e-16	7.945899215164219e-17	nan	nan	nan	nan	nan	nan
59316.98000001336	7.747748849736494e-17	1.3276310889261315e-16	1.277060467658034e-16	7.959120064612347e-17	nan	nan	nan	nan	nan	nan
59317.030000013365	7.742684532265435e-17	1.3285072493119094e-16	1.2765430278017985e-16	7.972315393273332e-17	nan	nan	nan	nan	nan	nan
59317.08000001337	7.737633651975218e-17	1.3293816791714844e-16	1.2760250697064698e-16	7.985485160202047e-17	nan	nan	nan	nan	nan	nan
59317.13000001337	7.732596198632557e-17	1.330254380173957e-16	1.2755065959854965e-16	7.998629324673842e-17	nan	nan	nan	nan	nan	nan
59317.18000001337	7.727572162018424e-17	1.3311253539888746e-16	1.274987609246121e-16	8.011747846183418e-17	nan	nan	nan	nan	nan	nan
59317.23000001338	7.722561531927985e-17	1.3319946022862064e-16	1.274468112090601e-16	8.024840684443461e-17	nan	nan	nan	nan	nan	nan
59317.28000001338	7.71756429817098e-17	1.332862126736328e-16	1.2739481071153235e-16	8.037907799383928e-17	nan	nan	nan	nan	nan	nan
59317.33000001338	7.712580450570821e-17	1.3337279290099987e-16	1.27342759691083e-16	8.050949151150311e-17	nan	nan	nan	nan	nan	nan
59317.380000013385	7.707609978965784e-17	1.3345920107783416e-16	1.2729065840622312e-16	8.06396470010281e-17	nan	nan	nan	nan	nan	nan
59317.43000001339	7.702652873207775e-17	1.3354543737128224e-16	1.272385071149189e-16	8.076954406815062e-17	nan	nan	nan	nan	nan	nan
59317.48000001339	7.697709123163241e-17	1.336315019485232e-16	1.2718630607454158e-16	8.089918232073114e-17	nan	nan	nan	nan	nan	nan
59317.530000013394	7.692778718712385e-17	1.337173949767665e-16	1.2713405554192648e-16	8.102856136874028e-17	nan	nan	nan	nan	nan	nan
59317.5800000134	7.687861649750267e-17	1.338031166232501e-16	1.270817557733306e-16	8.11576808242503e-17	nan	nan	nan	nan	nan	nan
59317.6300000134	7.682957906185228e-17	1.3388866705523826e-16	1.270294070244857e-16	8.128654030142183e-17	nan	nan	nan	nan	nan	nan
59317.6800000134	7.678067477940486e-17	1.3397404644001985e-16	1.2697700955053904e-16	8.141513941649353e-17	nan	nan	nan	nan	nan	nan
59317.730000013406	7.673190354952782e-17	1.3405925494490624e-16	1.269245636061169e-16	8.154347778777021e-17	nan	nan	nan	nan	nan	nan
59317.78000001341	7.668326527173019e-17	1.341442927372295e-16	1.2687206944522945e-16	8.167155503561322e-17	nan	nan	nan	nan	nan	nan
59317.83000001341	7.663475984566482e-17	1.3422915998434044e-16	1.2681952732139225e-16	8.17993707824273e-17	nan	nan	nan	nan	nan	nan
59317.880000013414	7.658638717112125e-17	1.3431385685360651e-16	1.2676693748757361e-16	8.192692465265198e-17	nan	nan	nan	nan	nan	nan
59317.93000001342	7.653814714803092e-17	1.3439838351241008e-16	1.2671430019613647e-16	8.20542162727495e-17	nan	nan	nan	nan	nan	nan
59317.98000001342	7.649003967646601e-17	1.3448274012814663e-16	1.2666161569892677e-16	8.218124527119287e-17	nan	nan	nan	nan	nan	nan
59318.03000001342	7.644206465663393e-17	1.3456692686822257e-16	1.266088842472612e-16	8.230801127845787e-17	nan	nan	nan	nan	nan	nan
59318.080000013426	7.63942219888902e-17	1.3465094390005368e-16	1.2655610609189513e-16	8.24345139270101e-17	nan	nan	nan	nan	nan	nan
59318.13000001343	7.634651157372291e-17	1.3473479139106287e-16	1.2650328148298692e-16	8.2560752851295e-17	nan	nan	nan	nan	nan	nan
59318.18000001343	7.629893331175939e-17	1.3481846950867879e-16	1.2645041067025492e-16	8.268672768772851e-17	nan	nan	nan	nan	nan	nan
59318.230000013435	7.625148710376842e-17	1.3490197842033352e-16	1.2639749390274322e-16	8.28124380746843e-17	nan	nan	nan	nan	nan	nan
59318.28000001344	7.620417285065906e-17	1.349853182934611e-16	1.2634453142908535e-16	8.293788365248572e-17	nan	nan	nan	nan	nan	nan
59318.33000001344	7.615699045347647e-17	1.3506848929549546e-16	1.262915234972756e-16	8.306306406339429e-17	nan	nan	nan	nan	nan	nan
59318.38000001344	7.61099398134034e-17	1.351514915938686e-16	1.2623847035481064e-16	8.318797895159937e-17	nan	nan	nan	nan	nan	nan
59318.430000013446	7.606302083176483e-17	1.35234325356009e-16	1.261853722486318e-16	8.331262796320855e-17	nan	nan	nan	nan	nan	nan
59318.48000001345	7.601623341002092e-17	1.353169907493395e-16	1.2613222942514262e-16	8.343701074623609e-17	nan	nan	nan	nan	nan	nan
59318.53000001345	7.596957744977209e-17	1.3539948794127596e-16	1.2607904213021264e-16	8.356112695059572e-17	nan	nan	nan	nan	nan	nan
59318.580000013455	7.592305285275258e-17	1.354818170992248e-16	1.2602581060918062e-16	8.368497622808794e-17	nan	nan	nan	nan	nan	nan
59318.63000001346	7.587665952083845e-17	1.355639783905819e-16	1.2597253510683463e-16	8.380855823239031e-17	nan	nan	nan	nan	nan	nan
59318.68000001346	7.583039735604099e-17	1.3564597198273045e-16	1.2591921586743066e-16	8.39318726190494e-17	nan	nan	nan	nan	nan	nan
59318.730000013464	7.578426626050926e-17	1.357277980430393e-16	1.2586585313470653e-16	8.40549190454697e-17	nan	nan	nan	nan	nan	nan
59318.78000001347	7.573826613652897e-17	1.3580945673886105e-16	1.2581244715185642e-16	8.417769717090369e-17	nan	nan	nan	nan	nan	nan
59318.83000001347	7.5692396886525e-17	1.3589094823753076e-16	1.2575899816151798e-16	8.430020665644246e-17	nan	nan	nan	nan	nan	nan
59318.88000001347	7.564665841305433e-17	1.359722727063636e-16	1.257055064058429e-16	8.442244716500545e-17	nan	nan	nan	nan	nan	nan
59318.930000013475	7.560105061881505e-17	1.360534303126536e-16	1.2565197212641162e-16	8.454441836133351e-17	nan	nan	nan	nan	nan	nan
59318.98000001348	7.555557340663908e-17	1.3613442122367164e-16	1.2559839556431089e-16	8.466611991197551e-17	nan	nan	nan	nan	nan	nan
59319.03000001348	7.551022667949439e-17	1.3621524560666413e-16	1.2554477696007359e-16	8.478755148528097e-17	nan	nan	nan	nan	nan	nan
59319.080000013484	7.546501034048783e-17	1.3629590362885068e-16	1.254911165537128e-16	8.490871275139138e-17	nan	nan	nan	nan	nan	nan
59319.13000001349	7.541992429285795e-17	1.363763954574231e-16	1.2543741458471827e-16	8.502960338222952e-17	nan	nan	nan	nan	nan	nan
59319.18000001349	7.537496843998185e-17	1.3645672125954327e-16	1.2538367129205399e-16	8.515022305149023e-17	nan	nan	nan	nan	nan	nan
59319.23000001349	7.533014268536954e-17	1.3653688120234162e-16	1.2532988691417232e-16	8.527057143463148e-17	nan	nan	nan	nan	nan	nan
59319.280000013496	7.528544693266953e-17	1.3661687545291535e-16	1.2527606168896222e-16	8.53906482088661e-17	nan	nan	nan	nan	nan	nan
59319.3300000135	7.524088108566192e-17	1.3669670417832708e-16	1.2522219585384317e-16	8.551045305315121e-17	nan	nan	nan	nan	nan	nan
59319.3800000135	7.519644504826407e-17	1.3677636754560283e-16	1.2516828964566918e-16	8.562998564817974e-17	nan	nan	nan	nan	nan	nan
59319.430000013504	7.515213872452538e-17	1.3685586572173057e-16	1.2511434330079695e-16	8.574924567637147e-17	nan	nan	nan	nan	nan	nan
59319.48000001351	7.510796201863436e-17	1.369351988736585e-16	1.2506035705506568e-16	8.586823282186521e-17	nan	nan	nan	nan	nan	nan
59319.53000001351	7.506391483490716e-17	1.3701436716829364e-16	1.2500633114378947e-16	8.598694677050735e-17	nan	nan	nan	nan	nan	nan
59319.58000001351	7.501999707780074e-17	1.3709337077249987e-16	1.2495226580176628e-16	8.610538720984482e-17	nan	nan	nan	nan	nan	nan
59319.630000013516	7.497620865190238e-17	1.3717220985309678e-16	1.2489816126325876e-16	8.622355382911647e-17	nan	nan	nan	nan	nan	nan
59319.68000001352	7.493254946193228e-17	1.372508845768575e-16	1.2484401776206395e-16	8.634144631924365e-17	nan	nan	nan	nan	nan	nan
59319.73000001352	7.48890194127476e-17	1.3732939511050755e-16	1.2478983553140699e-16	8.645906437282124e-17	nan	nan	nan	nan	nan	nan
59319.780000013525	7.484561840933268e-17	1.3740774162072322e-16	1.2473561480404038e-16	8.657640768411042e-17	nan	nan	nan	nan	nan	nan
59319.83000001353	7.480234635681405e-17	1.3748592427412977e-16	1.246813558121893e-16	8.669347594902817e-17	nan	nan	nan	nan	nan	nan
59319.88000001353	7.475920316044241e-17	1.3756394323729994e-16	1.2462705878757002e-16	8.681026886514062e-17	nan	nan	nan	nan	nan	nan
59319.93000001353	7.471618872560772e-17	1.3764179867675264e-16	1.2457272396137725e-16	8.692678613165323e-17	nan	nan	nan	nan	nan	nan
59319.98000001354	7.467330295782676e-17	1.37719490758951e-16	1.245183515643249e-16	8.704302744940313e-17	nan	nan	nan	nan	nan	nan
59320.03000001354	7.463054576275376e-17	1.3779701965030105e-16	1.2446394182656952e-16	8.715899252085034e-17	nan	nan	nan	nan	nan	nan
59320.08000001354	7.458791704617241e-17	1.3787438551715037e-16	1.2440949497781994e-16	8.727468105006978e-17	nan	nan	nan	nan	nan	nan
59320.130000013545	7.454541671399986e-17	1.3795158852578605e-16	1.2435501124722649e-16	8.739009274274297e-17	nan	nan	nan	nan	nan	nan
59320.18000001355	7.450304467228235e-17	1.380286288424336e-16	1.2430049086347662e-16	8.750522730614888e-17	nan	nan	nan	nan	nan	nan
59320.23000001355	7.446080082720065e-17	1.3810550663325539e-16	1.2424593405472636e-16	8.762008444915782e-17	nan	nan	nan	nan	nan	nan
59320.280000013554	7.441868508506615e-17	1.3818222206434898e-16	1.2419134104861767e-16	8.773466388222124e-17	nan	nan	nan	nan	nan	nan
59320.33000001356	7.437669735232008e-17	1.3825877530174573e-16	1.241367120723135e-16	8.784896531736471e-17	nan	nan	nan	nan	nan	nan
59320.38000001356	7.433483753553675e-17	1.3833516651140913e-16	1.2408204735248238e-16	8.796298846817968e-17	nan	nan	nan	nan	nan	nan
59320.43000001356	7.429310554142114e-17	1.3841139585923367e-16	1.240273471152744e-16	8.807673304981605e-17	nan	nan	nan	nan	nan	nan
59320.480000013566	7.425150127680491e-17	1.384874635110432e-16	1.2397261158632268e-16	8.819019877897226e-17	nan	nan	nan	nan	nan	nan
59320.53000001357	7.421002464865647e-17	1.385633696325892e-16	1.2391784099080345e-16	8.830338537389107e-17	nan	nan	nan	nan	nan	nan
59320.58000001357	7.416867556406966e-17	1.3863911438954966e-16	1.2386303555336815e-16	8.841629255434717e-17	nan	nan	nan	nan	nan	nan
59320.630000013574	7.412745393027041e-17	1.387146979475276e-16	1.23808195498174e-16	8.852892004164371e-17	nan	nan	nan	nan	nan	nan
59320.68000001358	7.408635965461458e-17	1.3879012047204937e-16	1.2375332104887072e-16	8.864126755860183e-17	nan	nan	nan	nan	nan	nan
59320.73000001358	7.404539264458767e-17	1.388653821285636e-16	1.236984124286667e-16	8.875333482955375e-17	nan	nan	nan	nan	nan	nan
59320.78000001358	7.400455280780098e-17	1.389404830824393e-16	1.236434698602058e-16	8.886512158033489e-17	nan	nan	nan	nan	nan	nan
59320.830000013586	7.396384005200343e-17	1.3901542349896486e-16	1.2358849356567595e-16	8.897662753827691e-17	nan	nan	nan	nan	nan	nan
59320.88000001359	7.392325428506413e-17	1.3909020354334627e-16	1.2353348376674293e-16	8.908785243220009e-17	nan	nan	nan	nan	nan	nan
59320.93000001359	7.388279541498692e-17	1.3916482338070613e-16	1.2347844068465284e-16	8.919879599240463e-17	nan	nan	nan	nan	nan	nan
59320.980000013595	7.384246334990154e-17	1.392392831760819e-16	1.2342336454007524e-16	8.930945795066497e-17	nan	nan	nan	nan	nan	nan
59321.0300000136	7.380225799806598e-17	1.3931358309442455e-16	1.2336825555324725e-16	8.941983804022083e-17	nan	nan	nan	nan	nan	nan
59321.0800000136	7.376217926786891e-17	1.3938772330059733e-16	1.2331311394388062e-16	8.952993599577042e-17	nan	nan	nan	nan	nan	nan
59321.1300000136	7.37222270678237e-17	1.394617039593743e-16	1.2325793993124153e-16	8.963975155346412e-17	nan	nan	nan	nan	nan	nan
59321.180000013606	7.368240130657862e-17	1.3953552523543888e-16	1.2320273373406901e-16	8.974928445089492e-17	nan	nan	nan	nan	nan	nan
59321.23000001361	7.364270189289825e-17	1.3960918729338262e-16	1.2314749557061847e-16	8.985853442709326e-17	nan	nan	nan	nan	nan	nan
59321.28000001361	7.360312873568398e-17	1.3968269029770365e-16	1.2309222565870905e-16	8.996750122251884e-17	nan	nan	nan	nan	nan	nan
59321.330000013615	7.356368174396298e-17	1.3975603441280564e-16	1.2303692421561545e-16	9.007618457905403e-17	nan	nan	nan	nan	nan	nan
59321.38000001362	7.352436082688574e-17	1.3982921980299613e-16	1.2298159145816847e-16	9.018458423999558e-17	nan	nan	nan	nan	nan	nan
59321.43000001362	7.348516589373325e-17	1.3990224663248533e-16	1.2292622760269886e-16	9.029269995004937e-17	nan	nan	nan	nan	nan	nan
59321.480000013624	7.344609685391283e-17	1.3997511506538476e-16	1.2287083286505669e-16	9.040053145532156e-17	nan	nan	nan	nan	nan	nan
59321.53000001363	7.340715361695458e-17	1.40047825265706e-16	1.2281540746061726e-16	9.050807850331257e-17	nan	nan	nan	nan	nan	nan
59321.58000001363	7.336833609252208e-17	1.4012037739735931e-16	1.2275995160429386e-16	9.061534084291068e-17	nan	nan	nan	nan	nan	nan
59321.63000001363	7.332964419039526e-17	1.4019277162415223e-16	1.2270446551048603e-16	9.072231822438328e-17	nan	nan	nan	nan	nan	nan
59321.680000013635	7.329107782049102e-17	1.4026500810978837e-16	1.2264894939312386e-16	9.082901039937181e-17	nan	nan	nan	nan	nan	nan
59321.73000001364	7.325263689284345e-17	1.4033708701786625e-16	1.225934034656954e-16	9.093541712088427e-17	nan	nan	nan	nan	nan	nan
59321.78000001364	7.321432131761474e-17	1.4040900851187756e-16	1.225378279411722e-16	9.1041538143288e-17	nan	nan	nan	nan	nan	nan
59321.830000013644	7.317613100509459e-17	1.4048077275520644e-16	1.224822230320716e-16	9.114737322230335e-17	nan	nan	nan	nan	nan	nan
59321.88000001365	7.31380658656939e-17	1.4055237991112772e-16	1.224265889504298e-16	9.125292211499766e-17	nan	nan	nan	nan	nan	nan
59321.93000001365	7.310012580995328e-17	1.4062383014280607e-16	1.2237092590781273e-16	9.13581845797775e-17	nan	nan	nan	nan	nan	nan
59321.98000001365	7.306231074853208e-17	1.4069512361329422e-16	1.2231523411532134e-16	9.14631603763818e-17	nan	nan	nan	nan	nan	nan
59322.030000013656	7.302462059221909e-17	1.4076626048553225e-16	1.2225951378356515e-16	9.156784926587655e-17	nan	nan	nan	nan	nan	nan
59322.08000001366	7.298705525192648e-17	1.4083724092234592e-16	1.2220376512271876e-16	9.167225101064731e-17	nan	nan	nan	nan	nan	nan
59322.13000001366	7.294961463868852e-17	1.409080650864456e-16	1.2214798834245044e-16	9.177636537439336e-17	nan	nan	nan	nan	nan	nan
59322.180000013665	7.291229866366472e-17	1.40978733140425e-16	1.2209218365196777e-16	9.188019212212042e-17	nan	nan	nan	nan	nan	nan
59322.23000001367	7.28751072381378e-17	1.4104924524675994e-16	1.2203635126002457e-16	9.198373102013445e-17	nan	nan	nan	nan	nan	nan
59322.28000001367	7.283804027351431e-17	1.4111960156780717e-16	1.2198049137491072e-16	9.208698183603582e-17	nan	nan	nan	nan	nan	nan
59322.33000001367	7.280109768132534e-17	1.41189802265803e-16	1.2192460420443375e-16	9.218994433871272e-17	nan	nan	nan	nan	nan	nan
59322.380000013676	7.276427937322295e-17	1.4125984750286212e-16	1.2186868995595243e-16	9.229261829833361e-17	nan	nan	nan	nan	nan	nan
59322.43000001368	7.272758526098211e-17	1.4132973744097653e-16	1.2181274883634127e-16	9.239500348634311e-17	nan	nan	nan	nan	nan	nan
59322.48000001368	7.269101525650206e-17	1.413994722420143e-16	1.2175678105203163e-16	9.249709967545399e-17	nan	nan	nan	nan	nan	nan
59322.530000013685	7.265456927180412e-17	1.414690520677182e-16	1.2170078680897399e-16	9.259890663964147e-17	nan	nan	nan	nan	nan	nan
59322.58000001369	7.261824721902985e-17	1.4153847707970458e-16	1.2164476631269592e-16	9.27004241541376e-17	nan	nan	nan	nan	nan	nan
59322.63000001369	7.258204901044603e-17	1.416077474394623e-16	1.2158871976821369e-16	9.280165199542415e-17	nan	nan	nan	nan	nan	nan
59322.680000013694	7.254597455843844e-17	1.416768633083516e-16	1.215326473801149e-16	9.290258994122753e-17	nan	nan	nan	nan	nan	nan
59322.7300000137	7.251002377551705e-17	1.4174582484760252e-16	1.214765493525099e-16	9.300323777051159e-17	nan	nan	nan	nan	nan	nan
59322.7800000137	7.247419657430981e-17	1.4181463221831408e-16	1.2142042588908229e-16	9.310359526347278e-17	nan	nan	nan	nan	nan	nan
59322.8300000137	7.243849286757178e-17	1.4188328558145325e-16	1.2136427719302904e-16	9.320366220153212e-17	nan	nan	nan	nan	nan	nan
59322.880000013705	7.240291256817218e-17	1.419517850978532e-16	1.2130810346710673e-16	9.330343836733348e-17	nan	nan	nan	nan	nan	nan
59322.93000001371	7.236745558910231e-17	1.4202013092821293e-16	1.2125190491359486e-16	9.340292354473148e-17	nan	nan	nan	nan	nan	nan
59322.98000001371	7.233212184348152e-17	1.4208832323309548e-16	1.2119568173437114e-16	9.350211751879082e-17	nan	nan	nan	nan	nan	nan
59323.030000013714	7.229691124453838e-17	1.4215636217292704e-16	1.2113943413077831e-16	9.360102007577816e-17	nan	nan	nan	nan	nan	nan
59323.08000001372	7.226182370563214e-17	1.4222424790799587e-16	1.210831623037945e-16	9.369963100315698e-17	nan	nan	nan	nan	nan	nan
59323.13000001372	7.222685914023104e-17	1.422919805984511e-16	1.210268664538915e-16	9.379795008958053e-17	nan	nan	nan	nan	nan	nan
59323.18000001372	7.219201746193614e-17	1.4235956040430168e-16	1.2097054678106495e-16	9.389597712488783e-17	nan	nan	nan	nan	nan	nan
59323.230000013726	7.215729858445557e-17	1.424269874854149e-16	1.2091420348496747e-16	9.399371190009672e-17	nan	nan	nan	nan	nan	nan
59323.28000001373	7.212270242162378e-17	1.4249426200151608e-16	1.2085783676468313e-16	9.409115420739825e-17	nan	nan	nan	nan	nan	nan
59323.33000001373	7.208822888739439e-17	1.425613841121864e-16	1.2080144681893333e-16	9.418830384015187e-17	nan	nan	nan	nan	nan	nan
59323.380000013734	7.205387789583734e-17	1.4262835397686278e-16	1.2074503384591976e-16	9.428516059287853e-17	nan	nan	nan	nan	nan	nan
59323.43000001374	7.201964936114141e-17	1.4269517175483623e-16	1.2068859804347123e-16	9.438172426125637e-17	nan	nan	nan	nan	nan	nan
59323.48000001374	7.198554319761698e-17	1.4276183760525073e-16	1.2063213960891748e-16	9.447799464211454e-17	nan	nan	nan	nan	nan	nan
59323.53000001374	7.195155931968779e-17	1.4282835168710262e-16	1.2057565873916936e-16	9.457397153342707e-17	nan	nan	nan	nan	nan	nan
59323.580000013746	7.191769764190007e-17	1.4289471415923888e-16	1.2051915563067143e-16	9.466965473430867e-17	nan	nan	nan	nan	nan	nan
59323.63000001375	7.18839580789173e-17	1.4296092518035672e-16	1.2046263047946451e-16	9.476504404500776e-17	nan	nan	nan	nan	nan	nan
59323.68000001375	7.185034054551789e-17	1.4302698490900177e-16	1.2040608348111132e-16	9.486013926690285e-17	nan	nan	nan	nan	nan	nan
59323.730000013755	7.181684495659908e-17	1.4309289350356789e-16	1.2034951483073738e-16	9.495494020249531e-17	nan	nan	nan	nan	nan	nan
59323.78000001376	7.178347122717638e-17	1.4315865112229522e-16	1.2029292472304592e-16	9.50494466554046e-17	nan	nan	nan	nan	nan	nan
59323.83000001376	7.175021927238272e-17	1.4322425792327e-16	1.202363133522884e-16	9.514365843036394e-17	nan	nan	nan	nan	nan	nan
59323.88000001376	7.171708900746458e-17	1.432897140644226e-16	1.201796809122774e-16	9.523757533321413e-17	nan	nan	nan	nan	nan	nan
59323.93000001377	7.168408034778866e-17	1.4335501970352732e-16	1.2012302759639053e-16	9.533119717089748e-17	nan	nan	nan	nan	nan	nan
59323.98000001377	7.165119320883504e-17	1.434201749982008e-16	1.2006635359756186e-16	9.54245237514535e-17	nan	nan	nan	nan	nan	nan
59324.03000001377	7.161842750620542e-17	1.434851801059014e-16	1.200096591082975e-16	9.551755488401479e-17	nan	nan	nan	nan	nan	nan
59324.080000013775	7.158578315560718e-17	1.4355003518392763e-16	1.1995294432067533e-16	9.561029037879911e-17	nan	nan	nan	nan	nan	nan
59324.13000001378	7.155326007287509e-17	1.4361474038941782e-16	1.198962094263154e-16	9.570273004710668e-17	nan	nan	nan	nan	nan	nan
59324.18000001378	7.152085817395153e-17	1.4367929587934843e-16	1.1983945461642956e-16	9.57948737013138e-17	nan	nan	nan	nan	nan	nan
59324.230000013784	7.148857737489736e-17	1.4374370181053364e-16	1.1978268008178457e-16	9.588672115486769e-17	nan	nan	nan	nan	nan	nan
59324.28000001379	7.145641759188787e-17	1.4380795833962384e-16	1.1972588601270292e-16	9.597827222228238e-17	nan	nan	nan	nan	nan	nan
59324.33000001379	7.142437874121332e-17	1.438720656231049e-16	1.196690725991035e-16	9.606952671913289e-17	nan	nan	nan	nan	nan	nan
59324.38000001379	7.139246073927822e-17	1.4393602381729719e-16	1.19612240030449e-16	9.61604844620498e-17	nan	nan	nan	nan	nan	nan
59324.430000013796	7.136066350260227e-17	1.4399983307835458e-16	1.1955538849579066e-16	9.625114526871584e-17	nan	nan	nan	nan	nan	nan
59324.4800000138	7.132898694782076e-17	1.4406349356226324e-16	1.194985181837472e-16	9.634150895785928e-17	nan	nan	nan	nan	nan	nan
59324.5300000138	7.129743099167896e-17	1.4412700542484095e-16	1.1944162928250185e-16	9.643157534924981e-17	nan	nan	nan	nan	nan	nan
59324.580000013804	7.12659955510367e-17	1.4419036882173592e-16	1.1938472197980862e-16	9.652134426369305e-17	nan	nan	nan	nan	nan	nan
59324.63000001381	7.123468054287144e-17	1.4425358390842592e-16	1.19327796463006e-16	9.66108155230272e-17	nan	nan	nan	nan	nan	nan
59324.68000001381	7.12034858842726e-17	1.4431665084021743e-16	1.1927085291901324e-16	9.669998895011647e-17	nan	nan	nan	nan	nan	nan
59324.73000001381	7.117241149243656e-17	1.4437956977224436e-16	1.192138915343015e-16	9.678886436884667e-17	nan	nan	nan	nan	nan	nan
59324.780000013816	7.1141457284682e-17	1.4444234085946737e-16	1.1915691249494906e-16	9.687744160412078e-17	nan	nan	nan	nan	nan	nan
59324.83000001382	7.111062317843522e-17	1.4450496425667284e-16	1.1909991598658526e-16	9.696572048185461e-17	nan	nan	nan	nan	nan	nan
59324.88000001382	7.107990909123296e-17	1.4456744011847191e-16	1.1904290219441316e-16	9.705370082897127e-17	nan	nan	nan	nan	nan	nan
59324.930000013825	7.104931494073078e-17	1.4462976859929955e-16	1.189858713032533e-16	9.714138247339635e-17	nan	nan	nan	nan	nan	nan
59324.98000001383	7.10188406446908e-17	1.4469194985341365e-16	1.189288234974569e-16	9.722876524405404e-17	nan	nan	nan	nan	nan	nan
59325.03000001383	7.098848612098908e-17	1.4475398403489394e-16	1.1887175896100538e-16	9.731584897086226e-17	nan	nan	nan	nan	nan	nan
59325.08000001383	7.095825128760985e-17	1.448158712976414e-16	1.1881467787739843e-16	9.740263348472721e-17	nan	nan	nan	nan	nan	nan
59325.130000013836	7.092813606265558e-17	1.4487761179537698e-16	1.1875758042978066e-16	9.748911861753997e-17	nan	nan	nan	nan	nan	nan
59325.18000001384	7.08981403643314e-17	1.4493920568164087e-16	1.187004668008648e-16	9.757530420217158e-17	nan	nan	nan	nan	nan	nan
59325.23000001384	7.086826411096341e-17	1.4500065310979157e-16	1.1864333717290268e-16	9.766119007246775e-17	nan	nan	nan	nan	nan	nan
59325.280000013845	7.083850722097809e-17	1.4506195423300492e-16	1.1858619172779117e-16	9.774677606324486e-17	nan	nan	nan	nan	nan	nan
59325.33000001385	7.080886961292123e-17	1.4512310920427326e-16	1.1852903064695876e-16	9.783206201028611e-17	nan	nan	nan	nan	nan	nan
59325.38000001385	7.077935120544051e-17	1.451841181764046e-16	1.184718541114655e-16	9.791704775033587e-17	nan	nan	nan	nan	nan	nan
59325.430000013854	7.074995191730117e-17	1.4524498130202144e-16	1.1841466230193947e-16	9.800173312109634e-17	nan	nan	nan	nan	nan	nan
59325.48000001386	7.072067166737385e-17	1.453056987335603e-16	1.1835745539858455e-16	9.808611796122238e-17	nan	nan	nan	nan	nan	nan
59325.53000001386	7.069151037464117e-17	1.4536627062327056e-16	1.1830023358121978e-16	9.817020211031764e-17	nan	nan	nan	nan	nan	nan
59325.58000001386	7.066246795819252e-17	1.4542669712321354e-16	1.182429970292141e-16	9.825398540892913e-17	nan	nan	nan	nan	nan	nan
59325.630000013865	7.063354433722807e-17	1.454869783852618e-16	1.181857459215768e-16	9.833746769854494e-17	nan	nan	nan	nan	nan	nan
59325.68000001387	7.060473943105738e-17	1.4554711456109827e-16	1.1812848043686112e-16	9.842064882158814e-17	nan	nan	nan	nan	nan	nan
59325.73000001387	7.057605315909712e-17	1.456071058022151e-16	1.180712007532463e-16	9.850352862141248e-17	nan	nan	nan	nan	nan	nan
59325.780000013874	7.054748544087509e-17	1.4566695225991333e-16	1.180139070484886e-16	9.85861069422996e-17	nan	nan	nan	nan	nan	nan
59325.83000001388	7.051903619602409e-17	1.4572665408530135e-16	1.1795659949992995e-16	9.866838362945342e-17	nan	nan	nan	nan	nan	nan
59325.88000001388	7.049070534428531e-17	1.4578621142929471e-16	1.1789927828452161e-16	9.875035852899678e-17	nan	nan	nan	nan	nan	nan
59325.93000001388	7.046249280551171e-17	1.4584562444261476e-16	1.1784194357881376e-16	9.883203148796687e-17	nan	nan	nan	nan	nan	nan
59325.980000013886	7.043439849965835e-17	1.4590489327578817e-16	1.177845955589131e-16	9.89134023543106e-17	nan	nan	nan	nan	nan	nan
59326.03000001389	7.040642234679224e-17	1.4596401807914583e-16	1.1772723440058852e-16	9.89944709768815e-17	nan	nan	nan	nan	nan	nan
59326.08000001389	7.03785642670832e-17	1.4602299900282226e-16	1.176698602791447e-16	9.907523720543492e-17	nan	nan	nan	nan	nan	nan
59326.130000013894	7.035082418081126e-17	1.4608183619675444e-16	1.1761247336950907e-16	9.91557008906241e-17	nan	nan	nan	nan	nan	nan
59326.1800000139	7.032320200836395e-17	1.461405298106813e-16	1.1755507384622947e-16	9.923586188399662e-17	nan	nan	nan	nan	nan	nan
